indice,id_cliente,variable,valor,outlier_IQR,outlier_Zscore,z_score,limite_inferior_IQR,limite_superior_IQR,skewness,metodo_recomendado,hipotesis
14995,CLI-114995,saldo_actual,23226872,True,True,5.048174290629645,-5063882.375,10040956.625,2.323554602731708,IQR,Valor extremo severo; validar con la fuente original.
6,CLI-100006,cuotas_pagadas,53,True,True,3.305296549676292,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
9,CLI-100009,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
32,CLI-100032,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
33,CLI-100033,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
43,CLI-100043,cuotas_pagadas,52,True,True,3.22136458941636,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
69,CLI-100069,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
70,CLI-100070,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
104,CLI-100104,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
130,CLI-100130,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
143,CLI-100143,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
162,CLI-100162,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
180,CLI-100180,cuotas_pagadas,49,True,False,2.9695687086365643,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
187,CLI-100187,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
191,CLI-100191,cuotas_pagadas,51,True,True,3.1374326291564283,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
205,CLI-100205,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
232,CLI-100232,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
244,CLI-100244,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
253,CLI-100253,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
262,CLI-100262,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
264,CLI-100264,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
277,CLI-100277,cuotas_pagadas,44,True,False,2.5499089073369046,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
356,CLI-100356,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
361,CLI-100361,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
388,CLI-100388,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
398,CLI-100398,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
400,CLI-100400,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
406,CLI-100406,cuotas_pagadas,53,True,True,3.305296549676292,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
427,CLI-100427,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
435,CLI-100435,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
440,CLI-100440,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
455,CLI-100455,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
472,CLI-100472,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
474,CLI-100474,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
485,CLI-100485,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
524,CLI-100524,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
528,CLI-100528,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
562,CLI-100562,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
570,CLI-100570,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
584,CLI-100584,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
660,CLI-100660,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
668,CLI-100668,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
703,CLI-100703,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
723,CLI-100723,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
754,CLI-100754,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
782,CLI-100782,cuotas_pagadas,54,True,True,3.389228509936224,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
805,CLI-100805,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
818,CLI-100818,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
828,CLI-100828,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
864,CLI-100864,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
887,CLI-100887,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
893,CLI-100893,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
899,CLI-100899,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
923,CLI-100923,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
950,CLI-100950,cuotas_pagadas,52,True,True,3.22136458941636,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
995,CLI-100995,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1001,CLI-101001,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1008,CLI-101008,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1018,CLI-101018,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1029,CLI-101029,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1069,CLI-101069,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1087,CLI-101087,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1089,CLI-101089,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1145,CLI-101145,cuotas_pagadas,52,True,True,3.22136458941636,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
1163,CLI-101163,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1165,CLI-101165,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1182,CLI-101182,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1282,CLI-101282,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1302,CLI-101302,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1341,CLI-101341,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1359,CLI-101359,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1384,CLI-101384,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1400,CLI-101400,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1446,CLI-101446,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1450,CLI-101450,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1471,CLI-101471,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1472,CLI-101472,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1496,CLI-101496,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1513,CLI-101513,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1514,CLI-101514,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1524,CLI-101524,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1556,CLI-101556,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1557,CLI-101557,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1641,CLI-101641,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1669,CLI-101669,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1698,CLI-101698,cuotas_pagadas,54,True,True,3.389228509936224,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
1847,CLI-101847,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1848,CLI-101848,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1875,CLI-101875,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1883,CLI-101883,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1892,CLI-101892,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1905,CLI-101905,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1909,CLI-101909,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1924,CLI-101924,cuotas_pagadas,51,True,True,3.1374326291564283,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
1925,CLI-101925,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1982,CLI-101982,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
1984,CLI-101984,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2067,CLI-102067,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2116,CLI-102116,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2129,CLI-102129,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2149,CLI-102149,cuotas_pagadas,43,True,False,2.465976947076973,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2175,CLI-102175,cuotas_pagadas,43,True,False,2.465976947076973,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2183,CLI-102183,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2191,CLI-102191,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2199,CLI-102199,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2203,CLI-102203,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2220,CLI-102220,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2241,CLI-102241,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2277,CLI-102277,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2284,CLI-102284,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2288,CLI-102288,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2316,CLI-102316,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2327,CLI-102327,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2331,CLI-102331,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2332,CLI-102332,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2351,CLI-102351,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2393,CLI-102393,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2458,CLI-102458,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2461,CLI-102461,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2481,CLI-102481,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2484,CLI-102484,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2534,CLI-102534,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2602,CLI-102602,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2640,CLI-102640,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2663,CLI-102663,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2676,CLI-102676,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2678,CLI-102678,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2691,CLI-102691,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2692,CLI-102692,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2717,CLI-102717,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2739,CLI-102739,cuotas_pagadas,43,True,False,2.465976947076973,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2780,CLI-102780,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2824,CLI-102824,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2847,CLI-102847,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2924,CLI-102924,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2941,CLI-102941,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2951,CLI-102951,cuotas_pagadas,54,True,True,3.389228509936224,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
2963,CLI-102963,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
2993,CLI-102993,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3001,CLI-103001,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3052,CLI-103052,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3057,CLI-103057,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3072,CLI-103072,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3078,CLI-103078,cuotas_pagadas,44,True,False,2.5499089073369046,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3115,CLI-103115,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3142,CLI-103142,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3143,CLI-103143,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3152,CLI-103152,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3213,CLI-103213,cuotas_pagadas,43,True,False,2.465976947076973,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3223,CLI-103223,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3284,CLI-103284,cuotas_pagadas,50,True,True,3.053500668896496,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
3305,CLI-103305,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3318,CLI-103318,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3360,CLI-103360,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3383,CLI-103383,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3406,CLI-103406,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3410,CLI-103410,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3469,CLI-103469,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3471,CLI-103471,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3499,CLI-103499,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3508,CLI-103508,cuotas_pagadas,42,True,False,2.3820449868170406,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3514,CLI-103514,cuotas_pagadas,54,True,True,3.389228509936224,-18.5,41.5,1.2412186443681283,Ambos métodos,Valor extremo severo; validar con la fuente original.
3518,CLI-103518,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3592,CLI-103592,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3648,CLI-103648,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3658,CLI-103658,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3685,CLI-103685,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3714,CLI-103714,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
3775,CLI-103775,cuotas_pagadas,48,True,False,2.8856367483766325,-18.5,41.5,1.2412186443681283,Ambos métodos,Posible valor extremo; revisar con reglas de negocio.
